,Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,cluster_id
13695,13695,"BEST AVAILABLE RATE FLEXIBLE|2 QUEENS ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",Junior Suite,"BEST AVAILABLE RATE FLEXIBLE|2 QUEENS ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",8
13696,13696,21D ADVANCE PURCHASE|JUNIOR SUITE-1 KING BED-COURTYARD OR CITY VIEW LARGE SEATING AREA - SOFA BED - 55SQM-590SQF,Junior Suite,21D ADVANCE PURCHASE|JUNIOR SUITE-1 KING BED-COURTYARD OR CITY VIEW LARGE SEATING AREA - SOFA BED - 55SQM-590SQF,34
13697,13697,21D ADVANCE PURCHASE|JUNIOR SUITE PARIS VIEW 1 KING-PARTIAL EIFFEL TOWER VIEW-LARGE SEATING AREA - 55SQM-590SQF,Junior Suite,21D ADVANCE PURCHASE|JUNIOR SUITE PARIS VIEW 1 KING-PARTIAL EIFFEL TOWER VIEW-LARGE SEATING AREA - 55SQM-590SQF,34
13698,13698,"AAA DISCOUNT|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",Junior Suite,"AAA DISCOUNT|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",8
13699,13699,"BEST AVAILABLE RATE FLEXIBLE|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",Junior Suite,"BEST AVAILABLE RATE FLEXIBLE|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",8
13700,13700,RECHARGE AND REBOOT GETAWAY|DELUXE JUNIOR SUITE-1 KING BED-555 SQF-52 SQM RIVER VIEW-COMP ACCESS EQUINOX GYM-SMOKE FREE,Junior Suite,RECHARGE AND REBOOT GETAWAY|DELUXE JUNIOR SUITE-1 KING BED-555 SQF-52 SQM RIVER VIEW-COMP ACCESSIBLE EQUINOX GYM-SMOKE FREE,1
13701,13701,14D ADVANCE PURCHASE|JUNIOR SUITE-1 KING BED-COURTYARD OR CITY VIEW LARGE SEATING AREA - SOFA BED - 55SQM-590SQF,Junior Suite,14D ADVANCE PURCHASE|JUNIOR SUITE-1 KING BED-COURTYARD OR CITY VIEW LARGE SEATING AREA - SOFA BED - 55SQM-590SQF,34
13702,13702,14D ADVANCE PURCHASE|JUNIOR SUITE PARIS VIEW 1 KING-PARTIAL EIFFEL TOWER VIEW-LARGE SEATING AREA - 55SQM-590SQF,Junior Suite,14D ADVANCE PURCHASE|JUNIOR SUITE PARIS VIEW 1 KING-PARTIAL EIFFEL TOWER VIEW-LARGE SEATING AREA - 55SQM-590SQF,34
13703,13703,TRIPADVISOR PLUS RATE|JUNIOR SUITE WITH 1 KING BED AND PULLOUT SOFA. SUITABLE FOR 1 OR 2 PEOPLE.BED SIZE IS 76 IN. X,Junior Suite,TRIPADVISOR PLUS RATE|JUNIOR SUITE WITH 1 KING BED AND PULLOUT SOFA. SUITABLE FOR 1 OR 2 PEOPLE.BED SIZE IS 76 IN. X,20
13704,13704,BED AND BREAKFAST|JUNIOR SUITE-1KG BED-44SQM 473SQFT-AC OPEN PLAN SITTING AREA-FREE WIFI-,Junior Suite,BED AND BREAKFAST|JUNIOR SUITE-1KG BED-44SQM 473SQFT-AC OPEN PLAN SITTING AREA-FREE WIFI-,10
13705,13705,BEST AVAILABLE RATE-FREE WIFI|CLUB JUNIOR STE-1KING OR 2TWIN-63SQM-FREE WIFI FREE BRFST-CLUB ACCESS,Junior Suite,BEST AVAILABLE RATE-FREE WIFI|CLUB JUNIOR SUITE-1KING OR 2TWIN-63SQM-FREE WIFI FREE BRFST-CLUB ACCESSIBLE,31
13706,13706,"STAY FOR BREAKFST PREM|STAY FOR BREAKFAST RATE, INCLUDES SEE RATE DETAILS, JUNIOR SUITE, 1 KING, FIREPLACE",Junior Suite,"STAY FOR BREAKFST PREM|STAY FOR BREAKFAST RATE, INCLUDES SEE RATE DETAILS, JUNIOR SUITE, 1 KING, FIREPLACE",10
13707,13707,TRIPADVISOR PLUS RATE|JUNIOR STE KING BED JULIETTE BALCONY VIEWS 410SQFT  RECORD PLAYER NESPRESSO COFFEE TRIPADVISOR PLUS RATE 10 PERCENT OFF BAR 20 DLR CREDIT PER NIGHT,Junior Suite,TRIPADVISOR PLUS RATE|JUNIOR SUITE KING BED JULIETTE BALCONY VIEWS 410SQFT  RECORD PLAYER NESPRESSO COFFEE TRIPADVISOR PLUS RATE 10 PERCENT OFF BAR 20 DLR CREDIT PER NIGHT,20
13708,13708,"MRATE AVAIL STAY LONGER AND SA|JUNIOR SUITE, 1 KING SIZE BED AND SOFA, CITY VI EW",Junior Suite,"MRATE AVAIL STAY LONGER AND SA|JUNIOR SUITE, 1 KING SIZE BED AND SOFA, CITY VI EW",20
13709,13709,2X POINTS|1 KING BED JUNIOR SUITE WITH SOFABED LIVING AREA-COMP WIFI-BED W/ADJUST FIRM DIAL,Junior Suite,2X POINTS|1 KING BED JUNIOR SUITE WITH SOFABED LIVING AREA-COMP WIFI-BED WITHADJUST FIRM DIAL,11
13710,13710,JUMEIRAH FLAVOURS-BFST-DINNER|CLUB JUNIOR STE-1KING OR 2TWIN-63SQM-FREE WIFI FREE BRFST-CLUB ACCESS,Junior Suite,JUMEIRAH FLAVOURS-BFST-DINNER|CLUB JUNIOR SUITE-1KING OR 2TWIN-63SQM-FREE WIFI FREE BRFST-CLUB ACCESSIBLE,20
13711,13711,SEMI-FLEX|JUNIOR SUITE - 1 KING BED 45USD RSRT CHG - CAN CONNECT TO 1KG OR 2 QN,Junior Suite,SEMI-FLEX|JUNIOR SUITE - 1 KING BED 45USD RSRT CHG - CAN CONNECT TO 1KG OR 2 QUEEN,20
13712,13712,DAILY RATE|JUNIOR SUITE-56SQM-603SQFT-1K-LIVING AREA PARK VIEW FOR SOME-BALCONY-MAXOCC2,Junior Suite,DAILY RATE|JUNIOR SUITE-56SQM-603SQFT-1K-LIVING AREA PARK VIEW FOR SOME-BALCONY-MAXOCC2,11
13713,13713,BREAKFAST INCLUSIVE|JUNIOR SUITE-56SQM-603SQFT-1K-LIVING AREA PARK VIEW FOR SOME-BALCONY-MAXOCC2,Junior Suite,BREAKFAST INCLUSIVE|JUNIOR SUITE-56SQM-603SQFT-1K-LIVING AREA PARK VIEW FOR SOME-BALCONY-MAXOCC2,11
13714,13714,FLEXIBLE RATE|REDESIGNED RESIDENTIAL KING JUNIOR SUITE WITH KITCHEN- FLAT SCREEN TV AND IHOME DOCK,Junior Suite,FLEXIBLE RATE|REDESIGNED RESIDENTIAL KING JUNIOR SUITE WITH KITCHEN- FLAT SCREEN TV AND IHOME DOCK,20
13715,13715,BEST AVAILABLE RATE.|POOLVIEW JUNIOR SUITE APPROX 500 SQFT - BALCONY PARTIALLY SEP LIVING ROOM W PULL OUT SOFA,Junior Suite,BEST AVAILABLE RATE.|POOLVIEW JUNIOR SUITE APPROX 500 SQFT - BALCONY PARTIALLY SEP LIVING ROOM WITH PULL OUT SOFA,11
13716,13716,"SENIOR DISCOUNT|2 QUEENS JUNIOR SUITE NSMK WITH FREE WIFI, SEPARATE SITTING AREA, COFFEE/TEA MAKER, HDTV",Junior Suite,"SENIOR DISCOUNT|2 QUEENS JUNIOR SUITE NON SMOKING WITH FREE WIFI, SEPARATE SITTING AREA, COFFEE/TEA MAKER, HDTV",2
13717,13717,"SENIOR DISCOUNT|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",Junior Suite,"SENIOR DISCOUNT|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",8
13718,13718,"SENIOR DISCOUNT|2 QUEENS ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",Junior Suite,"SENIOR DISCOUNT|2 QUEENS ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",8
13719,13719,"PREPAY NONREF NO CHNG|PREPAY NON-REFUNDABLE NON-CHANGEABLE, PREPAY IN FULL, SEE RATE DETAILS, JUNIOR SUITE, 1 KING",Junior Suite,"PREPAY NONREF NO CHNG|PREPAY NON-REFUNDABLE NON-CHANGEABLE, PREPAY IN FULL, SEE RATE DETAILS, JUNIOR SUITE, 1 KING",13
13720,13720,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, RENOVATED JUNIOR SUITE, JUNIOR SUITE, 1 KING, SOFA BED",Junior Suite,"AAA AMERICAN AUTO ASSN|AAA CAA RATE, MEMBERSHIP CARD REQUIRED, RENOVATED JUNIOR SUITE, JUNIOR SUITE, 1 KING, SOFA BED",30
13721,13721,"SENIOR DISCOUNT|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",Junior Suite,"SENIOR DISCOUNT|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",8
13722,13722,FLEXIBLE RATE|REDESIGNED RESIDENTIAL DBL QN JUNIOR SUITE WITH KITCHEN- FLAT SCREEN TV AND IHOME DOCK,Junior Suite,FLEXIBLE RATE|REDESIGNED RESIDENTIAL DOUBLE QUEEN JUNIOR SUITE WITH KITCHEN- FLAT SCREEN TV AND IHOME DOCK,20
13723,13723,2X POINTS|1 KING BED JUNIOR SUITE 340-380 SQFT-SITTING AREA-WIFI-COFFEEMAKER,Junior Suite,2X POINTS|1 KING BED JUNIOR SUITE 340-380 SQFT-SITTING AREA-WIFI-COFFEEMAKER,6
13724,13724,SEMI-FLEX|1 KING BED JUNIOR SUITE HISTORIC PANTLIND 510 SQ FT - SITTING AREA - FRIDGE - COMP WIFI,Junior Suite,SEMI-FLEX|1 KING BED JUNIOR SUITE HISTORIC PANTLIND 510 SQ FT - SITTING AREA - FRIDGE - COMP WIFI,20
13725,13725,TRIP ADVISOR -TRIP ADVISOR PLU|1KG JUNIOR SUITE MOBILITY/HEARING ACCESS TUB VIS DOORBELL ALRT-VIS PHONE ALRT-SOFABED,Junior Suite,TRIP ADVISOR -TRIP ADVISOR PLU|1KG JUNIOR SUITE MOBILITY/HEARING ACCESSIBLE TUB VIS DOORBELL ALRT-VIS PHONE ALRT-SOFABED,8
13726,13726,"STANDARD RATE|JUNIOR SUITE PARTIAL OCEAN VIEW, TWO QUEEN BD 602 SQ FT. PRIVATE TERRACE WITH JACUZZI",Junior Suite,"STANDARD RATE|JUNIOR SUITE PARTIAL OCEAN VIEW, TWO QUEEN BD 602 SQ FT. PRIVATE TERRACE WITH JACUZZI",23
13727,13727,FLEXIBLE RATE|1 KING BED JUNIOR SUITE 615 SQ FT ROOM W/SITTING AREA AND WET BAR,Junior Suite,FLEXIBLE RATE|1 KING BED JUNIOR SUITE 615 SQ FT ROOM WITHSITTING AREA AND WET BAR,20
13728,13728,DREAM AWAY|JUNIOR SUITE - DISNEY VIEW - 1 KING BED 45USD RSRT CHG - CAN CONNECT TO 1KG OR 2 QN,Junior Suite,DREAM AWAY|JUNIOR SUITE - DISNEY VIEW - 1 KING BED 45USD RSRT CHG - CAN CONNECT TO 1KG OR 2 QUEEN,20
13729,13729,FAMILY ESCAPE|JUNIOR SUITE-1KING PLUS SOFA BED-575SQFT 53SQM CORNER CITY VIEW-COMP WIFI AND VOIP INTL CALLS,Junior Suite,FAMILY ESCAPE|JUNIOR SUITE-1KING PLUS SOFA BED-575SQFT 53SQM CORNER CITY VIEW-COMP WIFI AND VOIP INTL CALLS,4
13730,13730,VIRTUOSO|KING BED-50 SQM JUNIOR SUITE CONCEPT-CITY VIEW,Junior Suite,VIRTUOSO|KING BED-50 SQM JUNIOR SUITE CONCEPT-CITY VIEW,20
13731,13731,AAA|1 Q JR SUITE W LIVING ROOM HSIA 205 SQ FT COFFEE AND REFRIGERATOR IN ROOM,Junior Suite,AAA|1 Q JR SUITE WITH LIVING ROOM HSIA 205 SQ FT COFFEE AND REFRIGERATOR IN ROOM,2
13732,13732,STANDARD RATE JUNIOR SUITE|JUNIOR SUITE: KING BED,Junior Suite,STANDARD RATE JUNIOR SUITE|JUNIOR SUITE: KING BED,23
13733,13733,DREAM AWAY|1 KING BED JUNIOR SUITE 340-380 SQFT-SITTING AREA-WIFI-COFFEEMAKER,Junior Suite,DREAM AWAY|1 KING BED JUNIOR SUITE 340-380 SQFT-SITTING AREA-WIFI-COFFEEMAKER,20
13734,13734,ROMANCE PACKAGE|1 KING BED JUNIOR SUITE WITH SOFABED LIVING AREA-COMP WIFI-BED W/ADJUST FIRM DIAL,Junior Suite,ROMANCE PACKAGE|1 KING BED JUNIOR SUITE WITH SOFABED LIVING AREA-COMP WIFI-BED WITHADJUST FIRM DIAL,11
13735,13735,TRIPADVISOR 1|JUNIOR SUITE KING BED CANOPY VIEW WITH BREAKFAST AND AIRPORT TRANSFER TRIPADVISOR PLUS EXCLUSIVE BREAKFAST AIRPORT TRANSFER WELCOME DRINK,Junior Suite,TRIPADVISOR 1|JUNIOR SUITE KING BED CANOPY VIEW WITH BREAKFAST AND AIRPORT TRANSFER TRIPADVISOR PLUS EXCLUSIVE BREAKFAST AIRPORT TRANSFER WELCOME DRINK,20
13736,13736,21 DAY ADVANCE PURCHASE OFFER|HERITAGE CORNER 1 KING BED 60SQM-645SQFT NON SMOKING JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE CORNER 1 KING BED 60SQM-645SQFT NON SMOKING JR SUITE CLASS,34
13737,13737,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW KING SMOKING WITH BALCONY 60SQM-645SQFT JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW KING SMOKING WITH BALCONY 60SQM-645SQFT JR SUITE CLASS,34
13738,13738,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM 1 KING NON SMOKING 63SQM-678SQFT NO EXTRA BED  JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM 1 KING NON SMOKING 63SQM-678SQFT NO EXTRA BED  JR SUITE CLASS,34
13739,13739,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW 2 TWIN BEDS 60SQM-645SQFT NON SMOKING JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW 2 TWIN BEDS 60SQM-645SQFT NON SMOKING JR SUITE CLASS,34
13740,13740,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM 2 TWIN BEDS NON SMOKING 60SQM-645SQFT JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM 2 TWIN BEDS NON SMOKING 60SQM-645SQFT JR SUITE CLASS,34
13741,13741,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW 1 KING BED 60SQM-645SQFT NON SMOKING JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW 1 KING BED 60SQM-645SQFT NON SMOKING JR SUITE CLASS,34
13742,13742,BED AND BREAKFAST|JUNIOR SUITE-1KING-QUEEN SOFA BED-COMP WIFI CITY OR COURTYARD VIEW-LG SITTING AREA-840SQFT,Junior Suite,BED AND BREAKFAST|JUNIOR SUITE-1KING-QUEEN SOFA BED-COMP WIFI CITY OR COURTYARD VIEW-LG SITTING AREA-840SQFT,10
13743,13743,TRIPADVISOR PLUS|JR STE 1 PILLOWTOP KG WITH LUXURY LINENS CO BIGELOW BATH PRODUCTS,Junior Suite,TRIPADVISOR PLUS|JR SUITE 1 PILLOWTOP KING WITH LUXURY LINENS CO BIGELOW BATH PRODUCTS,7
13744,13744,FLEXIBLE RATE|TWIN JR SUITE EXECUTIVE 44SQM/474SQ.FT,Junior Suite,FLEXIBLE RATE|TWIN JR SUITE EXECUTIVE 44SQM/474SQ.FT,9
13745,13745,FLEXIBLE RATE|KING JR SUITE EXECUTIVE 44SQM/474SQ.FT,Junior Suite,FLEXIBLE RATE|KING JR SUITE EXECUTIVE 44SQM/474SQ.FT,9
13746,13746,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM KING SMOKING 63SQM  677SQFT 1 KING BED SMOKING 63SQM-677SQFT JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM KING SMOKING 63SQM  677SQFT 1 KING BED SMOKING 63SQM-677SQFT JR SUITE CLASS,34
13747,13747,DREAM LONGER STAY 5 OR MOE|GOLD JUNIOR SUITE KING -350 SQ FT 1 KING SIZE BED WITH A SOFA,Junior Suite,DREAM LONGER STAY 5 OR MOE|GOLD JUNIOR SUITE KING -350 SQ FT 1 KING SIZE BED WITH A SOFA,20
13748,13748,DREAM LONGER STAY 5 OR MOE|1 JUNIOR SUITE QUEEN - 330 SQ FT 1 QUEEN BED WITH SOFA,Junior Suite,DREAM LONGER STAY 5 OR MOE|1 JUNIOR SUITE QUEEN - 330 SQ FT 1 QUEEN BED WITH SOFA,20
13749,13749,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW WITH BALCONY 1 KING BED 60SQM NON SMOKING JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW WITH BALCONY 1 KING BED 60SQM NON SMOKING JR SUITE CLASS,34
13750,13750,"AARP RATE|2 QUEENS JUNIOR SUITE NSMK WITH FREE WIFI, SEPARATE SITTING AREA, COFFEE/TEA MAKER, HDTV",Junior Suite,"AARP RATE|2 QUEENS JUNIOR SUITE NON SMOKING WITH FREE WIFI, SEPARATE SITTING AREA, COFFEE/TEA MAKER, HDTV",2
13751,13751,BERRY GLOBAL -BERRY GLOBAL|1 KING BED JUNIOR SUITE WITH SLEEPER SOFA WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Junior Suite,BERRY GLOBAL -BERRY GLOBAL|1 KING BED JUNIOR SUITE WITH SLEEPER SOFA WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,20
13752,13752,ROSEWOOD RESET|JUNIOR SUITE-1KG BED-44SQM 473SQFT-AC OPEN PLAN SITTING AREA-FREE WIFI-,Junior Suite,ROSEWOOD RESET|JUNIOR SUITE-1KG BED-44SQM 473SQFT-AC OPEN PLAN SITTING AREA-FREE WIFI-,20
13753,13753,"REGULAR RATE|FLEXIBLE RATE, SEE RATE DETAILS, JUNIOR SUITE, M CLUB LOUNGE ACCESS, 1 BEDROOM SUITE, 1 KING",Junior Suite,"REGULAR RATE|FLEXIBLE RATE, SEE RATE DETAILS, JUNIOR SUITE, M CLUB LOUNGE ACCESSIBLE, 1 BEDROOM SUITE, 1 KING",5
13754,13754,BEST FLEXIBLE RATE- ROOM ONLY|KING BED-50 SQM JUNIOR SUITE CONCEPT-CITY VIEW,Junior Suite,BEST FLEXIBLE RATE- ROOM ONLY|KING BED-50 SQM JUNIOR SUITE CONCEPT-CITY VIEW,20
13755,13755,"AARP RATE|2 QUEENS ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",Junior Suite,"AARP RATE|2 QUEENS ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, ROLL-IN SHOWER, SHOWER GRAB BARS",8
13756,13756,"STANDARD RATE|JUNIOR SUITE GARDEN VIEW, KING BED, 602 SQ FT FURNISHED PRIVATE TERRACE WITH JACUZZI",Junior Suite,"STANDARD RATE|JUNIOR SUITE GARDEN VIEW, KING BED, 602 SQ FT FURNISHED PRIVATE TERRACE WITH JACUZZI",23
13757,13757,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW WITH BALCONY 2 TWIN BEDS 60SQM-645SQFT JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE ROOM BATH WITH VIEW WITH BALCONY 2 TWIN BEDS 60SQM-645SQFT JR SUITE CLASS,34
13758,13758,"AARP RATE|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",Junior Suite,"AARP RATE|1 KING ACCESSIBLE JUNIOR SUITE WITH FREE WIFI, BATHTUB/SHOWER COMBINATION WITH GRAB BARS",8
13759,13759,TRIPADVISOR PLUS|JUNIOR SUITE ROOMS HAVE ONE KING BED SOFA-BED.  APPROXIMATELY 370 SQ. FT.,Junior Suite,TRIPADVISOR PLUS|JUNIOR SUITE ROOMS HAVE ONE KING BED SOFA-BED.  APPROXIMATELY 370 SQ. FT.,20
13760,13760,"MRATE AVAIL FLEXIBLE RATE - BB|JUNIOR SUITE, 1 KING SIZE BED AND SOFA, CITY VI EW",Junior Suite,"MRATE AVAIL FLEXIBLE RATE - BB|JUNIOR SUITE, 1 KING SIZE BED AND SOFA, CITY VI EW",20
13761,13761,BERRY PLASTICS CORP -BERRY GLO|1 KING BED JUNIOR SUITE WITH SLEEPER SOFA WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Junior Suite,BERRY PLASTICS CORP -BERRY GLO|1 KING BED JUNIOR SUITE WITH SLEEPER SOFA WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,20
13762,13762,FIFTH THIRD BANK -CHAINWIDE|1 KING BED JUNIOR SUITE FRIDGE-SAFE- 2 FLAT PANEL HD TVS-WIFI ACCESS,Junior Suite,FIFTH THIRD BANK -CHAINWIDE|1 KING BED JUNIOR SUITE FRIDGE-SAFE- 2 FLAT PANEL HD TVS-WIFI ACCESSIBLE,21
13763,13763,"STANDARD RATE|JUNIOR SUITE GARDEN VIEW, TWO QUEEN BEDS. 602 SQ FT. FURNISHED PRIVATE TERRACE WITH JACUZZI",Junior Suite,"STANDARD RATE|JUNIOR SUITE GARDEN VIEW, TWO QUEEN BEDS. 602 SQ FT. FURNISHED PRIVATE TERRACE WITH JACUZZI",23
13764,13764,21 DAY ADVANCE PURCHASE OFFER|HERITAGE CORNER  WITH BALCONY 1 KING BED 60SQM-645SQFT NON SMOKING JR SUITE CLASS,Junior Suite,21 DAY ADVANCE PURCHASE OFFER|HERITAGE CORNER  WITH BALCONY 1 KING BED 60SQM-645SQFT NON SMOKING JR SUITE CLASS,34
13765,13765,"PREPAY NONREF NO CHNG|PREPAY NON-REFUNDABLE NON-CHANGEABLE, PREPAY IN FULL, SEE RATE DETAILS, JUNIOR SUITE, 1 KING, SOFA BED",Junior Suite,"PREPAY NONREF NO CHNG|PREPAY NON-REFUNDABLE NON-CHANGEABLE, PREPAY IN FULL, SEE RATE DETAILS, JUNIOR SUITE, 1 KING, SOFA BED",13
13766,13766,BEST AVAILABLE RATE|POOLVIEW JUNIOR SUITE APPROX 500 SQFT - BALCONY PARTIALLY SEP LIVING ROOM W PULL OUT SOFA,Junior Suite,BEST AVAILABLE RATE|POOLVIEW JUNIOR SUITE APPROX 500 SQFT - BALCONY PARTIALLY SEP LIVING ROOM WITH PULL OUT SOFA,11
13767,13767,"FLEXIBLE RATE|2 QUEEN BDS JR SUITE W/WALKIN SHOWER OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"FLEXIBLE RATE|2 QUEEN BDS JR SUITE WITHWALKIN SHOWER OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",20
13768,13768,"REGULAR RATE|FLEXIBLE RATE, 1 BEDROOM JUNIOR SUITE, 1 KING, SOFA BED",Junior Suite,"REGULAR RATE|FLEXIBLE RATE, 1 BEDROOM JUNIOR SUITE, 1 KING, SOFA BED",5
13769,13769,"FLEXIBLE RATE|2 QUEEN BDS JR STE VIEW W/WALKIN SHOWR OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"FLEXIBLE RATE|2 QUEEN BDS JR SUITE VIEW WITHWALKIN SHOWR OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",20
13770,13770,"2X POINTS|2 QUEEN BDS JR SUITE W/WALKIN SHOWER OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"2X POINTS|2 QUEEN BDS JR SUITE WITHWALKIN SHOWER OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",6
13771,13771,"2X POINTS|2 QUEEN BDS JR STE VIEW W/WALKIN SHOWR OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"2X POINTS|2 QUEEN BDS JR SUITE VIEW WITHWALKIN SHOWR OR TUB FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",6
13772,13772,FLEXIBLE RATE|JUNIOR SUITE ONE KING BED SERENITY BED LUX LINENS SPACIOUS LVNG AREA,Junior Suite,FLEXIBLE RATE|JUNIOR SUITE ONE KING BED SERENITY BED LUX LINENS SPACIOUS LVNG AREA,20
13773,13773,"FLEXIBLE RATE|1 KING JR SUITE W/WALKIN SHOWER AND SLPR SOFA FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"FLEXIBLE RATE|1 KING JR SUITE WITHWALKIN SHOWER AND SLPR SOFA FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",20
13774,13774,"FLEXIBLE RATE|1 KING BD JR STE VW  W/SLPR SOFA AND WI SHWR FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"FLEXIBLE RATE|1 KING BD JR SUITE VIEW  WITHSLPR SOFA AND WI SHWR FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",20
13775,13775,"2X POINTS|1 KING JR SUITE W/WALKIN SHOWER AND SLPR SOFA FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"2X POINTS|1 KING JR SUITE WITHWALKIN SHOWER AND SLPR SOFA FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",6
13776,13776,"2X POINTS|1 KING BD JR STE VW  W/SLPR SOFA AND WI SHWR FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",Junior Suite,"2X POINTS|1 KING BD JR SUITE VIEW  WITHSLPR SOFA AND WI SHWR FREE BASIC WIFI, PREMIUM WIFI 12.95/DAY",6
13777,13777,"MRATE AVAIL FLEXIBLE RATE|JUNIOR SUITE, 1 KING SIZE BED AND SOFA, CITY VI EW",Junior Suite,"MRATE AVAIL FLEXIBLE RATE|JUNIOR SUITE, 1 KING SIZE BED AND SOFA, CITY VI EW",20
13778,13778,BEST AVAILABLE RATE|JUNIOR STE 1K-PANORAMIC VIEW-OPEN LIVING AREA- MOLTON BROWN BATH-NESPRESSO-SMART TV-FREEWIFI,Junior Suite,BEST AVAILABLE RATE|JUNIOR SUITE 1K-PANORAMIC VIEW-OPEN LIVING AREA- MOLTON BROWN BATH-NESPRESSO-SMART TV-FREEWIFI,11
13779,13779,IN THE ART OF NEW YORK|COURTYARD JR STE. QN BED. LV RM. COURTYARD VIEW PULLOUT SOFA 2-BATHRMS. 700 SQFT. COMP WIFI,Junior Suite,IN THE ART OF NEW YORK|COURTYARD JR SUITE. QUEEN BED. LV ROOM. COURTYARD VIEW PULLOUT SOFA 2-BATHRMS. 700 SQFT. COMP WIFI,20
