Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,LDA_Topic,Top Words,BERTopic_Topic,BERTopic_Top_Words,NMF_Topic,NMF_Topic_Name,TFIDF_LDA_Topic,TFIDF_LDA_Topic_Name
18263,THE FLEXIBLE RATE-RO-FREE WIFI|DLX SUITE WITH TERRACE-90 SQM-FREE LOUNGE ACCESS-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-RO-FREE WIFI-4PM  LATE C/OUT-BOTTLED WATER-EX  TAX-COMMISSIONABLE,Deluxe Suite,THE FLEXIBLE RATE-RO-FREE WIFI|DELUXE SUITE WITH TERRACE-90 SQM-FREE LOUNGE ACCESSIBLE-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-RO-FREE WIFI-4PM  LATE C/OUT-BOTTLED WATER-EX  TAX-COMMISSIONABLE,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,12,free wifi room free bed free wifi ac ac free,2,single room room single single bed living area area comp
18264,THE FLEXIBLE RATE-RO-FREE WIFI|DLX SUITE CITY VIEW-90 SQM-FREE LOUNGE ACCESS-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-RO-FREE WIFI-4PM  LATE C/OUT-BOTTLED WATER-EX  TAX-COMMISSIONABLE,Deluxe Suite,THE FLEXIBLE RATE-RO-FREE WIFI|DELUXE SUITE CITY VIEW-90 SQM-FREE LOUNGE ACCESSIBLE-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-RO-FREE WIFI-4PM  LATE C/OUT-BOTTLED WATER-EX  TAX-COMMISSIONABLE,4,"view, city, king, suite, bed, wifi, free, sqm, room",-1,Outlier,20,city view king city bed city room city bed breakfast,9,king bed king room lcd tv bedroom cottage breakfast inclusive
18265,THE FLEXIBLE RATE-BB|DLX SUITE CITY VIEW-90 SQM-FREE LOUNGE ACCESS-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-BB,Deluxe Suite,THE FLEXIBLE RATE-BB|DELUXE SUITE CITY VIEW-90 SQM-FREE LOUNGE ACCESSIBLE-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-BB,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",1,"rate, flexible, room, bed, king",20,city view king city bed city room city bed breakfast,16,family room rate premium flexible rate king bed sf sm
18266,THE FLEXIBLE RATE-BB|DLX SUITE WITH TERRACE-90 SQM-FREE LOUNGE ACCESS-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-BB,Deluxe Suite,THE FLEXIBLE RATE-BB|DELUXE SUITE WITH TERRACE-90 SQM-FREE LOUNGE ACCESSIBLE-SPACIOUS-LIVING-DINING-EXE BENEFITS THE FLEXIBLE RATE-BB,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,16,family room rate premium flexible rate king bed sf sm
18267,BEST AVAILABLE RATE|DELUXE 1BDRM SUITE-1 KING BED - 646 SQF-60 SQM CITY VIEW-COMP ACCESS EQUINOX GYM-SMOKE FREE,Deluxe Suite,BEST AVAILABLE RATE|DELUXE 1BDRM SUITE-1 KING BED - 646 SQF-60 SQM CITY VIEW-COMP ACCESSIBLE EQUINOX GYM-SMOKE FREE,4,"view, city, king, suite, bed, wifi, free, sqm, room",4,"smoking, non, signature, bungalow, best",4,suite king king bed classic suite living room bedroom suite,11,wifi tv ensuite wifi world rainbow rainbow hotels hotels bar
18268,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN DELUXE SUITE KING,Deluxe Suite,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN DELUXE SUITE KING,14,"aaa, rate, required, government, id, room, king, hot, deals",8,"check, employee, id, government, required",13,marriott senior senior disc disc marriott senior discount id required,27,id required member rate required check member retail retail rate
18269,AAA RATE|GRAND DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,Deluxe Suite,AAA RATE|GRAND DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,15,regular rate rate flexible flexible rate guest room suite king
18270,ADVANCE PURCHASE RATE|GRAND DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,Deluxe Suite,ADVANCE PURCHASE RATE|GRAND DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,15,regular rate rate flexible flexible rate guest room suite king
18271,BEST AVAILABLE RATE|GRAND DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,Deluxe Suite,BEST AVAILABLE RATE|GRAND DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",-1,Outlier,1,best available available rate rate superior rate room rate deluxe,15,regular rate rate flexible flexible rate guest room suite king
18272,BEST AVAILABLE RATE|DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,Deluxe Suite,BEST AVAILABLE RATE|DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",-1,Outlier,1,best available available rate rate superior rate room rate deluxe,15,regular rate rate flexible flexible rate guest room suite king
18273,AAA RATE|DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,Deluxe Suite,AAA RATE|DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,15,regular rate rate flexible flexible rate guest room suite king
18274,ADVANCE PURCHASE RATE|DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,Deluxe Suite,ADVANCE PURCHASE RATE|DELUXE SUITE WITH 1 KING BED AND QUEEN SOFA BED,26,"bed, sofa, bedroom, apartment, queen, wifi, rate, king, free",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,9,king bed king room lcd tv bedroom cottage breakfast inclusive
18275,DINE AND UNWIND|1 KING 1 BEDROOM DELUXE SUITE WITH SOFABED LIVING AREA-COMP WIFI- HDTV W/HIDEF CHANNELS,Deluxe Suite,DINE AND UNWIND|1 KING 1 BEDROOM DELUXE SUITE WITH SOFABED LIVING AREA-COMP WIFI- HDTV WITHHIDEF CHANNELS,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,2,single room room single single bed living area area comp
18276,ERNST AND YOUNG DELUXE SUITE|KING:FLOOR TO CEILING WINDOWS:LOUNGE:460 SF,Deluxe Suite,ERNST AND YOUNG DELUXE SUITE|KING:FLOOR TO CEILING WINDOWS:LOUNGE:460 SF,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",2,"pool, ft, sq, view, king",4,suite king king bed classic suite living room bedroom suite,10,door phn firealrm door vis firealrm hearing accessible phn alrt
18277,2X POINTS PACKAGE|1 KING BED DELUXE SUITE NON SMOKING COMP WI FI-SWEET DREAMS EXPERIENCE BED,Deluxe Suite,2X POINTS PACKAGE|1 KING BED DELUXE SUITE NON SMOKING COMP WI FI-SWEET DREAMS EXPERIENCE BED,7,"studio, suite, sofabed, king, fridge, hdtv, nonsmoking, queen, bed",1,"rate, flexible, room, bed, king",6,non smoking smoking free wifi free suite non free wifi,16,family room rate premium flexible rate king bed sf sm
18278,2X POINTS|TWO-BDRM DELUXE SUITE PREMIUM CAN/US FALLSVW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,Deluxe Suite,2X POINTS|TWO-BEDROOM DELUXE SUITE PREMIUM CAN/US FALLSVW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,10,door phn firealrm door vis firealrm hearing accessible phn alrt
18279,BEST AVAILABLE ROOM ONLY RATE|DELUXE SUITE-1 KING-ENSUITE-AC-WIFI-SAFE-45SQM-SEATING AREA- MINIBAR-NEWSPAPER-VIEWS-MAXOCC3,Deluxe Suite,BEST AVAILABLE ROOM ONLY RATE|DELUXE SUITE-1 KING-ENSUITE-AC-WIFI-SAFE-45SQM-SEATING AREA- MINIBAR-NEWSPAPER-VIEWS-MAXOCC3,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,18,hot deals aaa hot deals aaa run house caa hot
18280,2X POINTS|TWO-BEDROOM DELUXE SUITE CAN/US FALLSVIEW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,Deluxe Suite,2X POINTS|TWO-BEDROOM DELUXE SUITE CAN/US FALLSVIEW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,10,door phn firealrm door vis firealrm hearing accessible phn alrt
18281,2X POINTS|TWO-BEDROOM DELUXE SUITE US FALLSVIEW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,Deluxe Suite,2X POINTS|TWO-BEDROOM DELUXE SUITE US FALLSVIEW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,10,door phn firealrm door vis firealrm hearing accessible phn alrt
18282,BUSINESS PACKAGE WITH CARPARK|DELUXE 1BDRM SUITE 1KING R 2SINGLE BD KITCHEN BLCNY LNDRY FACILITY WORK AREA HSIA,Deluxe Suite,BUSINESS PACKAGE WITH CARPARK|DELUXE 1BDRM SUITE 1KING R 2SINGLE BD KITCHEN BLCNY LNDRY FACILITY WORK AREA HSIA,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",-1,Outlier,23,comp wifi living area deluxe suite area comp junior suite,1,standard twin twin room queen room single room free wifi
18283,BEST AVAILABLE RATE INCL BF|ADLON DELUXE SUITE - DBL BED - 110SQM KITCHENETTE - COFFEMACHINE - TV - SAFE,Deluxe Suite,BEST AVAILABLE RATE INCL BF|ADLON DELUXE SUITE - DOUBLE BED - 110SQM KITCHENETTE - COFFEMACHINE - TV - SAFE,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",1,best available available rate rate superior rate room rate deluxe,8,bedroom apartment best available available rate free wifi rate bedroom
18284,BEST FLEXIBLE RATE|ADLON DELUXE SUITE - DBL BED - 110SQM KITCHENETTE - COFFEMACHINE - TV - SAFE,Deluxe Suite,BEST FLEXIBLE RATE|ADLON DELUXE SUITE - DOUBLE BED - 110SQM KITCHENETTE - COFFEMACHINE - TV - SAFE,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",27,room double double bed double room double beds comfort room,12,comfort room free wifi rate comfort flat screen bed sqm
18285,BEST AVAILABLE RATE|DELUXE 1BDRM SUITE 1KING R 2SINGLE BD KITCHEN BLCNY LNDRY FACILITY WORK AREA HSIA BEST AVAILABLE RATE - ROOM ONLY,Deluxe Suite,BEST AVAILABLE RATE|DELUXE 1BDRM SUITE 1KING R 2SINGLE BD KITCHEN BLCNY LNDRY FACILITY WORK AREA HSIA BEST AVAILABLE RATE - ROOM ONLY,30,"best, available, rate, room, king, suite, bed, balcony, queen",0,"wifi, free, tv, room, bed",1,best available available rate rate superior rate room rate deluxe,8,bedroom apartment best available available rate free wifi rate bedroom
18286,BREAKFAST INCLUDED|1 KING BED DELUXE SUITE NON SMOKING COMP WI FI-SWEET DREAMS EXPERIENCE BED,Deluxe Suite,BREAKFAST INCLUDED|1 KING BED DELUXE SUITE NON SMOKING COMP WI FI-SWEET DREAMS EXPERIENCE BED,19,"bed, wifi, bedroom, kitchen, global, laundry, queen, program, area",0,"wifi, free, tv, room, bed",6,non smoking smoking free wifi free suite non free wifi,16,family room rate premium flexible rate king bed sf sm
18287,SEMI-FLEX|KING DELUXE SUITE WITH SEPARATE LIVING ROOM SPACIOUS SUITE WITH SEPARATE LIVING ROOM,Deluxe Suite,SEMI-FLEX|KING DELUXE SUITE WITH SEPARATE LIVING ROOM SPACIOUS SUITE WITH SEPARATE LIVING ROOM,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,22,semi flex comp wifi wifi mini mini fridge room comp
18288,BB SEMI FLEX|KING DELUXE SUITE WITH SEPARATE LIVING ROOM SPACIOUS SUITE WITH SEPARATE LIVING ROOM,Deluxe Suite,BB SEMI FLEX|KING DELUXE SUITE WITH SEPARATE LIVING ROOM SPACIOUS SUITE WITH SEPARATE LIVING ROOM,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,22,semi flex comp wifi wifi mini mini fridge room comp
18289,BAR FOR GDS - FREE UPG AND LAT|456 SQ FT 2 SLEEP NUMBER QUEEN BEDS FREE WIFI WORK STATION MINIBAR SAFE SOUNDPROOFED ROOMS FREE UPG TO DLX STE FREE WIFI FREE MIA SHUTTLE FREE LATE CO 1PM GYM POOL 24H ROOM SERVICE,Deluxe Suite,BAR FOR GDS - FREE UPG AND LAT|456 SQ FT 2 SLEEP NUMBER QUEEN BEDS FREE WIFI WORK STATION MINIBAR SAFE SOUNDPROOFED ROOMS FREE UPG TO DELUXE SUITE FREE WIFI FREE MIA SHUTTLE FREE LATE CO 1PM GYM POOL 24H ROOM SERVICE,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",12,free wifi room free bed free wifi ac ac free,1,standard twin twin room queen room single room free wifi
18290,"REGULAR RATE|FLEXIBLE RATE, DELUXE SUITE, 1 BEDROOM LARGER SUITE, 1 KING, SOFA BED, BAY VIEW",Deluxe Suite,"REGULAR RATE|FLEXIBLE RATE, DELUXE SUITE, 1 BEDROOM LARGER SUITE, 1 KING, SOFA BED, BAY VIEW",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,15,regular rate rate flexible flexible rate guest room suite king
18291,"STAY FOR BREAKFST PREM|BREAKFAST FOR 2 ADULTS, DELUXE SUITE KING, SUITE, 1 KING, SOFA BED",Deluxe Suite,"STAY FOR BREAKFST PREM|BREAKFAST FOR 2 ADULTS, DELUXE SUITE KING, SUITE, 1 KING, SOFA BED",9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",1,"rate, flexible, room, bed, king",4,suite king king bed classic suite living room bedroom suite,5,lounge accessible luxury suite suite king club lounge breakfst prem
18292,SUMMER AT ROSEWOOD|DELUXE SUITE-1KG BED-67SQM 721SQFT-AC SEPARATE SITTING RM-BUTLER SVC-FREE WIFI-,Deluxe Suite,SUMMER AT ROSEWOOD|DELUXE SUITE-1KG BED-67SQM 721SQFT-AC SEPARATE SITTING ROOM-BUTLER SVC-FREE WIFI-,4,"view, city, king, suite, bed, wifi, free, sqm, room",-1,Outlier,12,free wifi room free bed free wifi ac ac free,17,classic suite suite king suite accessible cottage suite city view
18293,BAR FOR GDS - FREE UPG AND LAT|606 SQ FT 1 KING BED 1 SOFA SEPARATE LIVING AREA WORK STATION FREE WIFI AND COVERED PARKING FREE UPG TO DLX STE FREE WIFI FREE MIA SHUTTLE FREE LATE CO 1PM GYM POOL 24H ROOM SERVICE,Deluxe Suite,BAR FOR GDS - FREE UPG AND LAT|606 SQ FT 1 KING BED 1 SOFA SEPARATE LIVING AREA WORK STATION FREE WIFI AND COVERED PARKING FREE UPG TO DELUXE SUITE FREE WIFI FREE MIA SHUTTLE FREE LATE CO 1PM GYM POOL 24H ROOM SERVICE,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,1,standard twin twin room queen room single room free wifi
18294,"PREPAY REFUNDABLE|PREPAY REFUNDABLE, CHANGES UP TO 3 DAYS PRIOR TO STAY, SEE RATE DETAILS, DELUXE SUITE, 1 BEDROOM SUITE, 1 KING",Deluxe Suite,"PREPAY REFUNDABLE|PREPAY REFUNDABLE, CHANGES UP TO 3 DAYS PRIOR TO STAY, SEE RATE DETAILS, DELUXE SUITE, 1 BEDROOM SUITE, 1 KING",35,"prepay, non, refundable, rate, details, room, king, nonref, guest",6,"prepay, refundable, nonref, changes, prior",9,non refundable prepay non prepay nonref rate details stay rate,19,stay rate prior stay refundable changes non refundable prepay non
18295,HERITAGE BEST AVAILABLE RATE|TOWER DELUXE SUITE-QUEEN BED SEP LOUNGE-TV-AIRCON-DLX STE-,Deluxe Suite,HERITAGE BEST AVAILABLE RATE|TOWER DELUXE SUITE-QUEEN BED SEP LOUNGE-TV-AIRCON-DELUXE SUITE-,19,"bed, wifi, bedroom, kitchen, global, laundry, queen, program, area",1,"rate, flexible, room, bed, king",1,best available available rate rate superior rate room rate deluxe,21,rc bonus furnished balcony ccs public public sector king floor
18296,CWT PROGRAM -HONORS SEMI-FLEX|KING DELUXE SUITE WITH SEPARATE LIVING ROOM SPACIOUS SUITE WITH SEPARATE LIVING ROOM,Deluxe Suite,CWT PROGRAM -HONORS SEMI-FLEX|KING DELUXE SUITE WITH SEPARATE LIVING ROOM SPACIOUS SUITE WITH SEPARATE LIVING ROOM,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",-1,Outlier,11,mini fridge wifi mini comp wifi room comp iron board,22,semi flex comp wifi wifi mini mini fridge room comp
18297,"PACKAGE .INC FOOD.|50 FOOD - BEVERAGE CREDIT P/DAY, INCLUDES SEE RATE DETAILS, DELUXE SUITE KING, SUITE, 1 KING, SOFA BED",Deluxe Suite,"PACKAGE .INC FOOD.|50 FOOD - BEVERAGE CREDIT P/DAY, INCLUDES SEE RATE DETAILS, DELUXE SUITE KING, SUITE, 1 KING, SOFA BED",5,"package, parking, room, includes, king, experience, rate, details, guest",1,"rate, flexible, room, bed, king",10,sofa bed king sofa studio king room sofa rate details,3,stay longer longer save loft suite bed comfort suite king
18298,BAR FOR GDS - FREE UPG AND LAT|606 SQ FT 1 KING BED 1 SOFABED SEPARATE LIVING AREA WORK STATION MOTION LIGHTS COFFEE MACHINE FREE UPG TO DLX STE FREE WIFI FREE MIA SHUTTLE FREE LATE CO 1PM GYM POOL 24H ROOM SERVICE,Deluxe Suite,BAR FOR GDS - FREE UPG AND LAT|606 SQ FT 1 KING BED 1 SOFABED SEPARATE LIVING AREA WORK STATION MOTION LIGHTS COFFEE MACHINE FREE UPG TO DELUXE SUITE FREE WIFI FREE MIA SHUTTLE FREE LATE CO 1PM GYM POOL 24H ROOM SERVICE,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,1,standard twin twin room queen room single room free wifi
18299,EXTEND YOUR STAY 3RD NT FREE|DELUXE 1BDRM SUITE-1 KING BED - 580 SQF-54 SQM RIVER VIEW-COMP ACCESS EQUINOX GYM-SMOKE FREE,Deluxe Suite,EXTEND YOUR STAY 3RD NT FREE|DELUXE 1BDRM SUITE-1 KING BED - 580 SQF-54 SQM RIVER VIEW-COMP ACCESSIBLE EQUINOX GYM-SMOKE FREE,4,"view, city, king, suite, bed, wifi, free, sqm, room",4,"smoking, non, signature, bungalow, best",4,suite king king bed classic suite living room bedroom suite,11,wifi tv ensuite wifi world rainbow rainbow hotels hotels bar
18300,FLEXIBLE RATE|TWO-BEDROOM DELUXE SUITE CASINO/CITY VIEW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,Deluxe Suite,FLEXIBLE RATE|TWO-BEDROOM DELUXE SUITE CASINO/CITY VIEW SOFA BED - 1 KING IN EACH BDR - VANITY AREA,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",1,"rate, flexible, room, bed, king",20,city view king city bed city room city bed breakfast,10,door phn firealrm door vis firealrm hearing accessible phn alrt
18301,FLEXIBLE RATE|1 KING 2 ROOM DELUXE SUITE - LIVING/DINING RM INCL BKFST FOR 1 / 10 USD FOOD/BEV CRED DAILY,Deluxe Suite,FLEXIBLE RATE|1 KING 2 ROOM DELUXE SUITE - LIVING/DINING ROOM INCL BKFST FOR 1 / 10 USD FOOD/BEV CRED DAILY,1,"suite, area, living, dining, presidential, king, bath, view, luxury",-1,Outlier,23,comp wifi living area deluxe suite area comp junior suite,16,family room rate premium flexible rate king bed sf sm
18302,"DAILY FLEXIBLE RATE|CHAMPIONS DLX SUITE JULIETTE BALCONY 1 KING BED 850 SQ, FT.",Deluxe Suite,"DAILY FLEXIBLE RATE|CHAMPIONS DELUXE SUITE JULIETTE BALCONY 1 KING BED 850 SQ, FT.",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",1,"rate, flexible, room, bed, king",16,sq ft king bed bed sq suite sq view king,27,id required member rate required check member retail retail rate
18303,BEST AVAILABLE BREAKFAST RATE|DELUXE SUITE-1 KING-ENSUITE-AC-WIFI-SAFE-45SQM-SEATING AREA- MINIBAR-NEWSPAPER-VIEWS-MAXOCC3,Deluxe Suite,BEST AVAILABLE BREAKFAST RATE|DELUXE SUITE-1 KING-ENSUITE-AC-WIFI-SAFE-45SQM-SEATING AREA- MINIBAR-NEWSPAPER-VIEWS-MAXOCC3,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,4,suite king king bed classic suite living room bedroom suite,18,hot deals aaa hot deals aaa run house caa hot
18304,VIRTUOSO|DELUXE SUITE-1 KING BED-CITY OR COURTYARD VIEW COMP WIFI-AND VOIP CALLS-TV OVER BATH-65SQM,Deluxe Suite,VIRTUOSO|DELUXE SUITE-1 KING BED-CITY OR COURTYARD VIEW COMP WIFI-AND VOIP CALLS-TV OVER BATH-65SQM,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,27,id required member rate required check member retail retail rate
18305,FLEXIBLE RATE|1 KING BED 1 BEDROOM DELUXE  SUITE LIVING AREA-FULL KITCHEN-JETTED TUB/SHOWER,Deluxe Suite,FLEXIBLE RATE|1 KING BED 1 BEDROOM DELUXE  SUITE LIVING AREA-FULL KITCHEN-JETTED TUB/SHOWER,1,"suite, area, living, dining, presidential, king, bath, view, luxury",2,"pool, ft, sq, view, king",23,comp wifi living area deluxe suite area comp junior suite,2,single room room single single bed living area area comp
18306,FLEXIBLE RATE|1 KING BED 1 BEDROOM DELUXE SUITE WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Deluxe Suite,FLEXIBLE RATE|1 KING BED 1 BEDROOM DELUXE SUITE WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,19,"bed, wifi, bedroom, kitchen, global, laundry, queen, program, area",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,16,family room rate premium flexible rate king bed sf sm
18307,2X POINTS PACKAGE|1 KING BED 1 BEDROOM DELUXE SUITE WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,Deluxe Suite,2X POINTS PACKAGE|1 KING BED 1 BEDROOM DELUXE SUITE WIFI AVAILABLE-SWEET DREAMS EXPERIENCE BED,19,"bed, wifi, bedroom, kitchen, global, laundry, queen, program, area",1,"rate, flexible, room, bed, king",23,comp wifi living area deluxe suite area comp junior suite,16,family room rate premium flexible rate king bed sf sm
18308,BEST AVAILABLE FLEXIBLE RATE|DELUXE 1BDRM SUITE-1 KING BED - 580 SQF-54 SQM RIVER VIEW-COMP ACCESS EQUINOX GYM-SMOKE FREE,Deluxe Suite,BEST AVAILABLE FLEXIBLE RATE|DELUXE 1BDRM SUITE-1 KING BED - 580 SQF-54 SQM RIVER VIEW-COMP ACCESSIBLE EQUINOX GYM-SMOKE FREE,4,"view, city, king, suite, bed, wifi, free, sqm, room",4,"smoking, non, signature, bungalow, best",4,suite king king bed classic suite living room bedroom suite,11,wifi tv ensuite wifi world rainbow rainbow hotels hotels bar
18309,VIRTUOSO|DELUXE SUITE-2 TWIN BED-CITY OR COURTYARD VIEW COMP WIFI-AND VOIP CALLS-TV OVER BATH-65SQM,Deluxe Suite,VIRTUOSO|DELUXE SUITE-2 TWIN BED-CITY OR COURTYARD VIEW COMP WIFI-AND VOIP CALLS-TV OVER BATH-65SQM,4,"view, city, king, suite, bed, wifi, free, sqm, room",0,"wifi, free, tv, room, bed",23,comp wifi living area deluxe suite area comp junior suite,27,id required member rate required check member retail retail rate
18310,BEST FLEXIBLE RATE|BRANDENBURG GATE DELUXE SUITE - KNG BED 130SQM - CORNERSUITE - TV - COFFEMACHINE - SAFE,Deluxe Suite,BEST FLEXIBLE RATE|BRANDENBURG GATE DELUXE SUITE - KNG BED 130SQM - CORNERSUITE - TV - COFFEMACHINE - SAFE,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",0,"wifi, free, tv, room, bed",14,flexible rate best flexible rate king king bed rate room,3,stay longer longer save loft suite bed comfort suite king
18311,BEST AVAILABLE RATE INCL BF|BRANDENBURG GATE DELUXE SUITE - KNG BED 130SQM - CORNERSUITE - TV - COFFEMACHINE - SAFE,Deluxe Suite,BEST AVAILABLE RATE INCL BF|BRANDENBURG GATE DELUXE SUITE - KNG BED 130SQM - CORNERSUITE - TV - COFFEMACHINE - SAFE,9,"suite, executive, king, separate, lounge, club, bed, accessible, junior",0,"wifi, free, tv, room, bed",1,best available available rate rate superior rate room rate deluxe,33,free wifi cabana room room free inch hd hd tv
18312,"PREPAY REFUNDABLE|PREPAY REFUNDABLE, CHANGES UP TO 2 DAYS PRIOR TO STAY, SEE RATE DETAILS, DELUXE SUITE, SUITE, 1 QUEEN",Deluxe Suite,"PREPAY REFUNDABLE|PREPAY REFUNDABLE, CHANGES UP TO 2 DAYS PRIOR TO STAY, SEE RATE DETAILS, DELUXE SUITE, SUITE, 1 QUEEN",35,"prepay, non, refundable, rate, details, room, king, nonref, guest",6,"prepay, refundable, nonref, changes, prior",9,non refundable prepay non prepay nonref rate details stay rate,19,stay rate prior stay refundable changes non refundable prepay non
18313,EXTEND YOUR STAY 3RD NT FREE|DELUXE 1BDRM SUITE-1 KING BED - 646 SQF-60 SQM CITY VIEW-COMP ACCESS EQUINOX GYM-SMOKE FREE,Deluxe Suite,EXTEND YOUR STAY 3RD NT FREE|DELUXE 1BDRM SUITE-1 KING BED - 646 SQF-60 SQM CITY VIEW-COMP ACCESSIBLE EQUINOX GYM-SMOKE FREE,4,"view, city, king, suite, bed, wifi, free, sqm, room",4,"smoking, non, signature, bungalow, best",4,suite king king bed classic suite living room bedroom suite,11,wifi tv ensuite wifi world rainbow rainbow hotels hotels bar
18314,"PREPAY NONREF NO CHNG|PREPAY NON-REFUNDABLE NON-CHANGEABLE, PREPAY IN FULL, SEE RATE DETAILS, CENTRAL PARK DELUXE SUITE, 1 BEDROOM LARGER SUITE, 1",Deluxe Suite,"PREPAY NONREF NO CHNG|PREPAY NON-REFUNDABLE NON-CHANGEABLE, PREPAY IN FULL, SEE RATE DETAILS, CENTRAL PARK DELUXE SUITE, 1 BEDROOM LARGER SUITE, 1",35,"prepay, non, refundable, rate, details, room, king, nonref, guest",6,"prepay, refundable, nonref, changes, prior",9,non refundable prepay non prepay nonref rate details stay rate,4,rate details guest room stay breakfast breakfast rate room guest
