,Unnamed: 0,Room Description,Guest Room Info,Room Description Expanded,LDA_Topic,Top Words,BERTopic_Topic,BERTopic_Top_Words,NMF_Topic,NMF_Topic_Name,TFIDF_LDA_Topic,TFIDF_LDA_Topic_Name,NMF_Topic_50,NMF_Topic_Name_50,TFIDF_LDA_Topic_50,TFIDF_LDA_Topic_Name_50
15461,15461,"BETSY FLEXIBLE RATE|OUR CLASSIC KING SUITE WRAPS GUESTS IN SENSORY DETAIL, COMPLETE WITH A SEPARATE LIVING AREA.",Classic Room,"BETSY FLEXIBLE RATE|OUR CLASSIC KING SUITE WRAPS GUESTS IN SENSORY DETAIL, COMPLETE WITH A SEPARATE LIVING AREA.",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,23,comp wifi living area deluxe suite area comp junior suite,8,bedroom apartment best available available rate free wifi rate bedroom,34,classic suite living room suite king separate living bedroom living,43,pay save save non non cx breakfast plus plus bedroom
15462,15462,BEST RATE AVAILABLE|CLASSIC 1 QUEEN BD 235 FT2 TO 265 FT2 FREE WIFI COFFEE MAKER FULL BATHROOM BEST RATE AVAILABLE,Classic Room,BEST RATE AVAILABLE|CLASSIC 1 QUEEN BD 235 FT2 TO 265 FT2 FREE WIFI COFFEE MAKER FULL BATHROOM BEST RATE AVAILABLE,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,12,free wifi room free bed free wifi ac ac free,7,king room deluxe king sq ft free wifi king corner,12,free wifi room free bed free wifi ac wifi inch,41,resort charge usd resort charge balcony queens usd rate bed
15463,15463,BEST FLEXIBLE RATE|1 QUEEN BED CLASSIC VIEW 250 SQ FT ROOM LOCATED ON FLOORS 14 TO 28. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND,Classic Room,BEST FLEXIBLE RATE|1 QUEEN BED CLASSIC VIEW 250 SQ FT ROOM LOCATED ON FLOORS 14 TO 28. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND,28,"loft, king, suite, bed, style, level, large, bi, corner",1,"rate, flexible, room, bed, king",26,room queen queen bed queen room queen beds queen size,31,membership card card required caa rate aaa caa rate membership,16,sq ft bed sq beds sq suite sq ft free,26,bedroom apartment rate bedroom best available apartment king available rate
15464,15464,"PARK, SLEEP  FLY|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS",Classic Room,"PARK, SLEEP  FLY|CLASSIC QUEEN - 30 SQM - FREE WI-FI - AC COFFEE -TEA - LED TV - CONNECTING DOORS",29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",2,free wi fi hot wi fi breakfast included hot breakfast,7,king room deluxe king sq ft free wifi king corner,3,free wi wi fi fi hot breakfast included hot breakfast,41,resort charge usd resort charge balcony queens usd rate bed
15465,15465,BEST FLEXIBLE RATE|2 DOUBLE BEDS CLASSIC VIEW 330 SQ FT ROOM LOCATED ON FLOORS 14 TO 24. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND,Classic Room,BEST FLEXIBLE RATE|2 DOUBLE BEDS CLASSIC VIEW 330 SQ FT ROOM LOCATED ON FLOORS 14 TO 24. ROOM FEATURES SPECTACULAR VIEWS OF THE CITY AND,28,"loft, king, suite, bed, style, level, large, bi, corner",1,"rate, flexible, room, bed, king",14,flexible rate best flexible rate king king bed rate room,31,membership card card required caa rate aaa caa rate membership,16,sq ft bed sq beds sq suite sq ft free,26,bedroom apartment rate bedroom best available apartment king available rate
15466,15466,"ADVANCE SAVER NO REFUNDS|CLASSIC ROOM ALL CLASSIC ROOMS FEATURE COMFORTABLE ACCOMMODATION AND ARE AVAILABLE WITH A CHOICE OF QUEEN, KING",Classic Room,"ADVANCE SAVER NO REFUNDS|CLASSIC ROOM ALL CLASSIC ROOMS FEATURE COMFORTABLE ACCOMMODATION AND ARE AVAILABLE WITH A CHOICE OF QUEEN, KING",28,"loft, king, suite, bed, style, level, large, bi, corner",1,"rate, flexible, room, bed, king",25,avail book book confiden mrate avail confiden superior confiden classic,26,roll shower accessible roll free wifi king bed flexible rate,25,avail book book confiden mrate avail confiden superior confiden classic,47,guest room regular rate rate flexible room king flexible rate
15467,15467,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC ROOM WITH 2 SINGLE BEDS,Classic Room,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC ROOM WITH 2 SINGLE BEDS,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,20,mrate avail avail flexible avail book book confiden flexible rate
15468,15468,MRATE AVAIL FLEXIBLE RATE|CLASSIC ROOM WITH 1 LARGE BED,Classic Room,MRATE AVAIL FLEXIBLE RATE|CLASSIC ROOM WITH 1 LARGE BED,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,20,mrate avail avail flexible avail book book confiden flexible rate
15469,15469,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC ROOM WITH 1 LARGE BED,Classic Room,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC ROOM WITH 1 LARGE BED,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,20,mrate avail avail flexible avail book book confiden flexible rate
15470,15470,MRATE AVAIL FLEXIBLE RATE|CLASSIC ROOM WITH 1 SINGLE BED,Classic Room,MRATE AVAIL FLEXIBLE RATE|CLASSIC ROOM WITH 1 SINGLE BED,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",24,single room room single single bed rate single single beds,20,mrate avail avail flexible size bed flexible rate avail book,24,single room room single single bed rate single single beds,20,mrate avail avail flexible avail book book confiden flexible rate
15471,15471,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC ROOM WITH 1 SINGLE BED,Classic Room,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC ROOM WITH 1 SINGLE BED,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,20,mrate avail avail flexible avail book book confiden flexible rate
15472,15472,BEST FLEXIBLE RATE|1 KING BED CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 46 TO 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING,Classic Room,BEST FLEXIBLE RATE|1 KING BED CLASSIC 30TH TO 36TH FLOORS. CITY SKYLINE VIEW 46 TO 51 SQM CHIC AND MODERN ROOM WITH FLOOR TO CEILING,34,"floor, view, high, room, king, city, free, skyline, windows",-1,Outlier,14,flexible rate best flexible rate king king bed rate room,20,mrate avail avail flexible size bed flexible rate avail book,14,flexible rate best flexible rate king rate standard king room,47,guest room regular rate rate flexible room king flexible rate
15473,15473,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC KING PART HARAM VIEW,Classic Room,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC KING PART HARAM VIEW,14,"aaa, rate, required, government, id, room, king, hot, deals",8,"check, employee, id, government, required",13,marriott senior senior disc disc marriott senior discount id required,27,id required member rate required check member retail retail rate,36,government rate required check employee id rate employee id required,4,rate details required check government rate rate employee employee id
15474,15474,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC KING,Classic Room,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC KING,14,"aaa, rate, required, government, id, room, king, hot, deals",8,"check, employee, id, government, required",13,marriott senior senior disc disc marriott senior discount id required,27,id required member rate required check member retail retail rate,36,government rate required check employee id rate employee id required,4,rate details required check government rate rate employee employee id
15475,15475,MRATE AVAIL FLEXIBLE RATE - FB|CLASSIC KING,Classic Room,MRATE AVAIL FLEXIBLE RATE - FB|CLASSIC KING,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,12,comfort room free wifi rate comfort flat screen bed sqm,5,avail flexible mrate avail flexible rate rate bb bb superior,20,mrate avail avail flexible avail book book confiden flexible rate
15476,15476,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC TWIN PART HARAM VIEW,Classic Room,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC TWIN PART HARAM VIEW,14,"aaa, rate, required, government, id, room, king, hot, deals",8,"check, employee, id, government, required",13,marriott senior senior disc disc marriott senior discount id required,27,id required member rate required check member retail retail rate,36,government rate required check employee id rate employee id required,4,rate details required check government rate rate employee employee id
15477,15477,MRATE AVAIL FLEXIBLE HALF BOAR|CLASSIC KING,Classic Room,MRATE AVAIL FLEXIBLE HALF BOAR|CLASSIC KING,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,13,phone alert door phone alarm door hearing accessible visual alarm,5,avail flexible mrate avail flexible rate rate bb bb superior,34,private balcony ensuite bathroom king bed wifi day premium wifi
15478,15478,MRATE AVAIL FLEXIBLE RATE|CLASSIC KING,Classic Room,MRATE AVAIL FLEXIBLE RATE|CLASSIC KING,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,20,mrate avail avail flexible avail book book confiden flexible rate
15479,15479,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC TWIN PART KAABA VIEW,Classic Room,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC TWIN PART KAABA VIEW,14,"aaa, rate, required, government, id, room, king, hot, deals",8,"check, employee, id, government, required",13,marriott senior senior disc disc marriott senior discount id required,27,id required member rate required check member retail retail rate,36,government rate required check employee id rate employee id required,4,rate details required check government rate rate employee employee id
15480,15480,"STAY FOR BREAKFST PREM|STAY FOR BREAKFAST, INCLUDES BREAKFAST, CLASSIC FAMILY, 2 BEDROOM SUITE, GARDEN VIEW",Classic Room,"STAY FOR BREAKFST PREM|STAY FOR BREAKFAST, INCLUDES BREAKFAST, CLASSIC FAMILY, 2 BEDROOM SUITE, GARDEN VIEW",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",1,"rate, flexible, room, bed, king",18,stay breakfast breakfast rate rate includes rate details guest room,5,lounge accessible luxury suite suite king club lounge breakfst prem,18,stay breakfast breakfast rate rate includes rate details breakfast stay,5,stay breakfast breakfast rate rate includes includes breakfast rate details
15481,15481,STAY FOR LESS|CLASSIC ROOM 1 KING BD 235 FT2 TO 265 FT2 FREE WIFI FULL BATHROOM ACCESS TO POOL AND GYM 15 POURCENT OFF ON A 2 NIGHTS STAY,Classic Room,STAY FOR LESS|CLASSIC ROOM 1 KING BD 235 FT2 TO 265 FT2 FREE WIFI FULL BATHROOM ACCESSIBLE TO POOL AND GYM 15 POURCENT OFF ON A 2 NIGHTS STAY,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",0,"wifi, free, tv, room, bed",30,room king guest room luxury room king bed room guest,7,king room deluxe king sq ft free wifi king corner,20,room king guest room room guest king room larger guest,20,mrate avail avail flexible avail book book confiden flexible rate
15482,15482,"STAY PASS|WORK ANYWHERE STAY PASS, SEE RATE DETAILS, CLASSIC, GUEST ROOM, 2 DOUBLE, EAST TOWER",Classic Room,"STAY PASS|WORK ANYWHERE STAY PASS, SEE RATE DETAILS, CLASSIC, GUEST ROOM, 2 DOUBLE, EAST TOWER",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",1,"rate, flexible, room, bed, king",27,room double double bed double room double beds comfort room,4,rate details guest room stay breakfast breakfast rate room guest,39,room double double bed comfort room double beds double room,31,stay pass daily hot hot brkfst lite meal meal th
15483,15483,MRATE AVAIL FLEXIBLE HALF BOAR|CLASSIC TWIN PART HARAM VIEW,Classic Room,MRATE AVAIL FLEXIBLE HALF BOAR|CLASSIC TWIN PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",-1,Outlier,5,avail flexible mrate avail rate bb flexible rate size bed,13,phone alert door phone alarm door hearing accessible visual alarm,5,avail flexible mrate avail flexible rate rate bb bb superior,34,private balcony ensuite bathroom king bed wifi day premium wifi
15484,15484,MRATE AVAIL FLEXIBLE HALF BOAR|CLASSIC KING PART HARAM VIEW,Classic Room,MRATE AVAIL FLEXIBLE HALF BOAR|CLASSIC KING PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,13,phone alert door phone alarm door hearing accessible visual alarm,5,avail flexible mrate avail flexible rate rate bb bb superior,34,private balcony ensuite bathroom king bed wifi day premium wifi
15485,15485,MRATE AVAIL FLEXIBLE RATE - FB|CLASSIC KING PART HARAM VIEW,Classic Room,MRATE AVAIL FLEXIBLE RATE - FB|CLASSIC KING PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,12,comfort room free wifi rate comfort flat screen bed sqm,5,avail flexible mrate avail flexible rate rate bb bb superior,1,standard twin comp wifi twin room wifi bed firm dial
15486,15486,MRATE AVAIL FLEXIBLE RATE - FB|CLASSIC TWIN PART HARAM VIEW,Classic Room,MRATE AVAIL FLEXIBLE RATE - FB|CLASSIC TWIN PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,2,ensuite wifi wifi tv tv parking rate hotelrez corporate rate
15487,15487,BEST RATE GUARANTEED|OCEAN CLASSIC -BALCONY- STUNNING OCEAN VIEWS - 280 SQFT -1 KING BED - LOCATED ON UPPER FLOOR,Classic Room,BEST RATE GUARANTEED|OCEAN CLASSIC -BALCONY- STUNNING OCEAN VIEWS - 280 SQFT -1 KING BED - LOCATED ON UPPER FLOOR,22,"king, travel, sqft, classic, signature, bed, suite, renovated, room",2,"pool, ft, sq, view, king",16,sq ft king bed bed sq suite sq view king,28,premium suite wifi suite suite drinks drinks snacks includes wifi,28,king bed suite king bed sq room king bungalow king,34,private balcony ensuite bathroom king bed wifi day premium wifi
15488,15488,BED AND BREAKFAST|OCEAN CLASSIC -BALCONY- STUNNING OCEAN VIEWS - 280 SQFT -1 KING BED - LOCATED ON UPPER FLOOR,Classic Room,BED AND BREAKFAST|OCEAN CLASSIC -BALCONY- STUNNING OCEAN VIEWS - 280 SQFT -1 KING BED - LOCATED ON UPPER FLOOR,28,"loft, king, suite, bed, style, level, large, bi, corner",2,"pool, ft, sq, view, king",16,sq ft king bed bed sq suite sq view king,28,premium suite wifi suite suite drinks drinks snacks includes wifi,28,king bed suite king bed sq room king bungalow king,34,private balcony ensuite bathroom king bed wifi day premium wifi
15489,15489,"MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC ROOM, 1 KING SIZE BED",Classic Room,"MRATE AVAIL BOOK WITH CONFIDEN|CLASSIC ROOM, 1 KING SIZE BED",27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",25,avail book book confiden mrate avail confiden superior confiden classic,20,mrate avail avail flexible size bed flexible rate avail book,25,avail book book confiden mrate avail confiden superior confiden classic,20,mrate avail avail flexible avail book book confiden flexible rate
15490,15490,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC KING,Classic Room,MRATE AVAIL FLEXIBLE RATE - BB|CLASSIC KING,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,20,mrate avail avail flexible avail book book confiden flexible rate
15491,15491,FLEXIBLE RATE|CLASSIC KING ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,Classic Room,FLEXIBLE RATE|CLASSIC KING ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",1,"rate, flexible, room, bed, king",14,flexible rate best flexible rate king king bed rate room,1,standard twin twin room queen room single room free wifi,14,flexible rate best flexible rate king rate standard king room,27,sq ft daily flexible king bed bed sq kitchen living
15492,15492,"BREAKFAST FOR ONE|ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST FOR 1 GUEST, CLASSIC QUEEN/QUEEN, GUEST ROOM, 2 QUEEN, HIGH FLOOR",Classic Room,"BREAKFAST FOR ONE|ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST FOR 1 GUEST, CLASSIC QUEEN/QUEEN, GUEST ROOM, 2 QUEEN, HIGH FLOOR",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",1,"rate, flexible, room, bed, king",18,stay breakfast breakfast rate rate includes rate details guest room,4,rate details guest room stay breakfast breakfast rate room guest,18,stay breakfast breakfast rate rate includes rate details breakfast stay,5,stay breakfast breakfast rate rate includes includes breakfast rate details
15493,15493,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC KING PART KAABA VIEW,Classic Room,GOVERNMENT RATE|EMPLOYEE ID REQUIRED AT CHECK IN CLASSIC KING PART KAABA VIEW,14,"aaa, rate, required, government, id, room, king, hot, deals",8,"check, employee, id, government, required",13,marriott senior senior disc disc marriott senior discount id required,27,id required member rate required check member retail retail rate,36,government rate required check employee id rate employee id required,4,rate details required check government rate rate employee employee id
15494,15494,MRATE AVAIL FLEXIBLE RATE|CLASSIC KING PART HARAM VIEW,Classic Room,MRATE AVAIL FLEXIBLE RATE|CLASSIC KING PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",-1,Outlier,5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,1,standard twin comp wifi twin room wifi bed firm dial
15495,15495,MRATE AVAIL FLEXIBLE RATE|CLASSIC TWIN PART HARAM VIEW,Classic Room,MRATE AVAIL FLEXIBLE RATE|CLASSIC TWIN PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",-1,Outlier,5,avail flexible mrate avail rate bb flexible rate size bed,20,mrate avail avail flexible size bed flexible rate avail book,5,avail flexible mrate avail flexible rate rate bb bb superior,2,ensuite wifi wifi tv tv parking rate hotelrez corporate rate
15496,15496,"REGULAR RATE|FLEXIBLE RATE, CLASSIC FAMILY, 2 BEDROOM SUITE, GARDEN VIEW",Classic Room,"REGULAR RATE|FLEXIBLE RATE, CLASSIC FAMILY, 2 BEDROOM SUITE, GARDEN VIEW",3,"rate, flexible, king, suite, room, regular, bed, bedroom, view",-1,Outlier,0,regular rate rate flexible flexible rate guest room suite bedroom,12,comfort room free wifi rate comfort flat screen bed sqm,48,bedroom suite suite bedroom private bedroom bedroom livingroom livingroom free,15,rate flexible regular rate flexible rate suite king suite bedroom
15497,15497,"BREAKFAST FOR ONE|ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST FOR 1 GUEST, CLASSIC GUEST ROOM, GUEST ROOM, 1 KING, HIGH FLOOR",Classic Room,"BREAKFAST FOR ONE|ROOM AND BREAKFAST RATE, INCLUDES BREAKFAST FOR 1 GUEST, CLASSIC GUEST ROOM, GUEST ROOM, 1 KING, HIGH FLOOR",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",1,"rate, flexible, room, bed, king",18,stay breakfast breakfast rate rate includes rate details guest room,4,rate details guest room stay breakfast breakfast rate room guest,18,stay breakfast breakfast rate rate includes rate details breakfast stay,47,guest room regular rate rate flexible room king flexible rate
15498,15498,FLEXIBLE RATE|CLASSIC TWO QUEEN ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,Classic Room,FLEXIBLE RATE|CLASSIC TWO QUEEN ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",1,"rate, flexible, room, bed, king",14,flexible rate best flexible rate king king bed rate room,1,standard twin twin room queen room single room free wifi,26,room queen queen bed queen room queen beds guest room,27,sq ft daily flexible king bed bed sq kitchen living
15499,15499,"FLEXIBLE RATE, BREAKFAST INCLU|CLASSIC RM DBL OR TWN BED SHWR BATH 20 OR 25 SQM FLEX RATE INCL BRFST WPS 10PCT COMM LOCAL TAX EXCL",Classic Room,"FLEXIBLE RATE, BREAKFAST INCLU|CLASSIC ROOM DOUBLE OR TWIN BED SHWR BATH 20 OR 25 SQM FLEX RATE INCL BRFST WPS 10PCT COMM LOCAL TAX EXCL",29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,27,room double double bed double room double beds comfort room,30,marriott senior senior discount senior disc disc marriott valid id,39,room double double bed comfort room double beds double room,19,stay rate prior stay refundable changes non refundable prepay non
15500,15500,AAA-CAA MEMBERSHIP RATE|CLASSIC 2D-52IN TV-LUXURY FRETTE BEDDING-DESK USB PLUGS-MINIBAR-GRANITE RAINSHOWER-LIT MIRRO,Classic Room,AAA-CAA MEMBERSHIP RATE|CLASSIC 2D-52IN TV-LUXURY FRETTE BEDDING-DESK USB PLUGS-MINIBAR-GRANITE RAINSHOWER-LIT MIRRO,34,"floor, view, high, room, king, city, free, skyline, windows",-1,Outlier,34,hot deals aaa hot deals aaa caa hot deals membership,30,marriott senior senior discount senior disc disc marriott valid id,4,caa rate membership card card required aaa caa assn aaa,16,aaa caa membership card card required caa rate rate membership
15501,15501,AAA-CAA MEMBERSHIP RATE|CLASSIC 1K-SITTING AREA-52IN TV-LUXURY FRETTE BEDDING-MINIBAR-GRANITE RAINSHOWER-LIT MIRROR,Classic Room,AAA-CAA MEMBERSHIP RATE|CLASSIC 1K-SITTING AREA-52IN TV-LUXURY FRETTE BEDDING-MINIBAR-GRANITE RAINSHOWER-LIT MIRROR,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,34,hot deals aaa hot deals aaa caa hot deals membership,2,single room room single single bed living area area comp,4,caa rate membership card card required aaa caa assn aaa,16,aaa caa membership card card required caa rate rate membership
15502,15502,BOOK NOW PAY LATER|CLASSIC 1K-SITTING AREA-52IN TV-LUXURY FRETTE BEDDING-MINIBAR-GRANITE RAINSHOWER-LIT MIRROR,Classic Room,BOOK NOW PAY LATER|CLASSIC 1K-SITTING AREA-52IN TV-LUXURY FRETTE BEDDING-MINIBAR-GRANITE RAINSHOWER-LIT MIRROR,29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,29,standard room bed type room bed type guaranteed guaranteed allocated,2,single room room single single bed living area area comp,41,junior suite rate junior suite king sitting area bed junior,38,standard room bed type room bed type guaranteed lounge accessible
15503,15503,BOOK NOW PAY LATER|CLASSIC 2D-52IN TV-LUXURY FRETTE BEDDING-DESK USB PLUGS-MINIBAR-GRANITE RAINSHOWER-LIT MIRRO,Classic Room,BOOK NOW PAY LATER|CLASSIC 2D-52IN TV-LUXURY FRETTE BEDDING-DESK USB PLUGS-MINIBAR-GRANITE RAINSHOWER-LIT MIRRO,34,"floor, view, high, room, king, city, free, skyline, windows",-1,Outlier,29,standard room bed type room bed type guaranteed guaranteed allocated,30,marriott senior senior discount senior disc disc marriott valid id,29,bed type standard room room bed type guaranteed guaranteed allocated,38,standard room bed type room bed type guaranteed lounge accessible
15504,15504,"STAY PASS|WORK ANYWHERE STAY PASS, SEE RATE DETAILS, CLASSIC, GUEST ROOM, 1 KING, EAST TOWER",Classic Room,"STAY PASS|WORK ANYWHERE STAY PASS, SEE RATE DETAILS, CLASSIC, GUEST ROOM, 1 KING, EAST TOWER",8,"stay, breakfast, room, includes, king, rate, guest, adults, senior",1,"rate, flexible, room, bed, king",30,room king guest room luxury room king bed room guest,29,free brkfst withmicro fridge kitchen withmicro stay pass sq ft,20,room king guest room room guest king room larger guest,31,stay pass daily hot hot brkfst lite meal meal th
15505,15505,PARK AND STAY|CLASSIC KING ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,Classic Room,PARK AND STAY|CLASSIC KING ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",1,"rate, flexible, room, bed, king",17,studio suite queen beds beds studio wi fi nonsmoking free,1,standard twin twin room queen room single room free wifi,2,semi flex cwt program program honors honors semi flex king,27,sq ft daily flexible king bed bed sq kitchen living
15506,15506,MRATE AVAIL SAVER|CLASSIC TWIN PART HARAM VIEW,Classic Room,MRATE AVAIL SAVER|CLASSIC TWIN PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",5,avail flexible mrate avail rate bb flexible rate size bed,7,king room deluxe king sq ft free wifi king corner,5,avail flexible mrate avail flexible rate rate bb bb superior,2,ensuite wifi wifi tv tv parking rate hotelrez corporate rate
15507,15507,MRATE AVAIL SAVER|CLASSIC KING PART HARAM VIEW,Classic Room,MRATE AVAIL SAVER|CLASSIC KING PART HARAM VIEW,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",-1,Outlier,5,avail flexible mrate avail rate bb flexible rate size bed,7,king room deluxe king sq ft free wifi king corner,5,avail flexible mrate avail flexible rate rate bb bb superior,1,standard twin comp wifi twin room wifi bed firm dial
15508,15508,MRATE AVAIL SAVER|CLASSIC KING,Classic Room,MRATE AVAIL SAVER|CLASSIC KING,27,"avail, mrate, aaa, rate, bed, room, king, flexible, auto",1,"rate, flexible, room, bed, king",25,avail book book confiden mrate avail confiden superior confiden classic,8,bedroom apartment best available available rate free wifi rate bedroom,5,avail flexible mrate avail flexible rate rate bb bb superior,8,sq ft separate living king bed living room ft separate
15509,15509,2X POINTS PACKAGE|CLASSIC KING ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,Classic Room,2X POINTS PACKAGE|CLASSIC KING ROOM NONSMOKING HI SPEED 11.95/DAY-SWEET DREAMS BED,33,"advance, points, purchase, room, bonus, saver, bed, includes, nt",1,"rate, flexible, room, bed, king",17,studio suite queen beds beds studio wi fi nonsmoking free,1,standard twin twin room queen room single room free wifi,2,semi flex cwt program program honors honors semi flex king,27,sq ft daily flexible king bed bed sq kitchen living
15510,15510,"ADVANCE PURCHASE RATE, BREAKFA|CLASSIC RM DBL OR TWN BED SHWR BATH 20 OR 25 SQM NON REFUNDABLE RATE INCL BRFST WPS 10PCT COMM LOCAL TAX EXCL",Classic Room,"ADVANCE PURCHASE RATE, BREAKFA|CLASSIC ROOM DOUBLE OR TWIN BED SHWR BATH 20 OR 25 SQM NON REFUNDABLE RATE INCL BRFST WPS 10PCT COMM LOCAL TAX EXCL",29,"wifi, room, tv, free, rate, single, bed, coffee, desk",-1,Outlier,27,room double double bed double room double beds comfort room,30,marriott senior senior discount senior disc disc marriott valid id,39,room double double bed comfort room double beds double room,19,stay rate prior stay refundable changes non refundable prepay non
